Ticker,Name,Price,Expense Ratio,Category,Morning Star Rating,Net Assets,Holdings Turnover,Inception Date,Fund Family,Cash,Stocks,Bonds,Others,Preferred,Convertable,Basic Materials,Consumer Cyclical,Financial Services,Realestate,Consumer Defensive,Healthcare,Utilities,Communication Services,Energy,Industrials,Technology,Number Years Up,Number Years Down,YTD,1-Month,3-Month,1-Year,3-Year,5-Year,10-Year,Inception,Minimum Initial Investment,Minimum Subsequent Investment,Mutual Fund,ETF,Capture Date
MIGBX,MFS Massachusetts Investors Growth Stock Fund Class B,30.25,1.47,Large Growth,3,9.98B,23.00,1993-09-06,MFS,0.68,99.32,0.00,0.00,0.00,0.00,1.42,11.12,12.11,0.00,9.64,15.47,0.00,12.69,0.00,4.24,33.31,21,6,21.54,3.81,11.49,21.54,19.07,17.83,14.16,NULL,1000,0,True,False,2021-01-31
MIGDX,MFS Massachusetts Investors Growth Stock Fund Class C,30.00,1.47,Large Growth,3,9.98B,23.00,1997-11-02,MFS,0.68,99.32,0.00,0.00,0.00,0.00,1.42,11.12,12.11,0.00,9.64,15.47,0.00,12.69,0.00,4.24,33.31,18,5,21.52,3.81,11.48,21.52,19.06,17.81,14.15,NULL,1000,0,True,False,2021-01-31
MGTIX,MFS Massachusetts Investors Growth Stock Fund Class I,37.93,0.47,Large Growth,3,9.98B,23.00,1997-01-01,MFS,0.68,99.32,0.00,0.00,0.00,0.00,1.42,11.12,12.11,0.00,9.64,15.47,0.00,12.69,0.00,4.24,33.31,19,4,22.73,3.90,11.77,22.73,20.24,19.00,15.30,NULL,0,0,True,False,2021-01-31
MITBX,MFS Massachusetts Investors Trust Class B,34.04,1.46,Large Blend,3,6.46B,16.00,1993-09-06,MFS,0.67,99.33,0.00,0.00,0.00,0.00,3.11,7.72,15.91,3.09,11.15,18.21,0.63,11.78,1.64,5.78,20.99,19,8,13.26,3.37,11.72,13.26,11.69,13.02,11.79,NULL,1000,0,True,False,2021-01-31
MITCX,MFS Massachusetts Investors Trust Class C,33.20,1.46,Large Blend,3,6.46B,16.00,1996-06-30,MFS,0.67,99.33,0.00,0.00,0.00,0.00,3.11,7.72,15.91,3.09,11.15,18.21,0.63,11.78,1.64,5.78,20.99,17,7,13.28,3.39,11.71,13.28,11.68,13.02,11.79,NULL,1000,0,True,False,2021-01-31
MITIX,MFS Massachusetts Investors Trust Class I,34.21,0.46,Large Blend,3,6.46B,16.00,1997-01-01,MFS,0.67,99.33,0.00,0.00,0.00,0.00,3.11,7.72,15.91,3.09,11.15,18.21,0.63,11.78,1.64,5.78,20.99,18,5,14.39,3.43,11.95,14.39,12.81,14.16,12.91,NULL,0,0,True,False,2021-01-31
MMBLX,MassMutual Premier Balanced Fund Administrative Class,12.99,1.08,Allocation--50% to 70% Equity,3,146.87M,113.00,1999-04-29,MassMutual,5.17,62.41,31.60,0.00,0.00,0.82,1.05,11.70,5.24,0.53,12.10,17.38,7.25,10.16,0.91,8.72,24.96,15,6,10.65,1.95,7.36,10.65,7.71,9.46,8.40,NULL,0,0,True,False,2021-01-31
MMBDX,MassMutual Premier Balanced Fund Class A,12.57,1.33,Allocation--50% to 70% Equity,3,146.87M,113.00,1997-12-30,MassMutual,5.17,62.41,31.60,0.00,0.00,0.82,1.05,11.70,5.24,0.53,12.10,17.38,7.25,10.16,0.91,8.72,24.96,16,7,10.37,2.00,7.34,10.37,7.47,9.18,8.14,NULL,0,0,True,False,2021-01-31
MBLDX,MassMutual Premier Balanced Fund Class R5,12.93,0.88,Allocation--50% to 70% Equity,4,146.87M,113.00,1994-09-29,MassMutual,5.17,62.41,31.60,0.00,0.00,0.82,1.05,11.70,5.24,0.53,12.10,17.38,7.25,10.16,0.91,8.72,24.96,19,7,10.89,2.05,7.49,10.89,7.94,9.67,8.66,NULL,0,0,True,False,2021-01-31
MBAYX,MassMutual Premier Balanced Fund Service Class,13.71,0.98,Allocation--50% to 70% Equity,3,146.87M,113.00,1997-12-30,MassMutual,5.17,62.41,31.60,0.00,0.00,0.82,1.05,11.70,5.24,0.53,12.10,17.38,7.25,10.16,0.91,8.72,24.96,16,7,10.76,1.94,7.38,10.76,7.82,9.54,8.52,NULL,0,0,True,False,2021-01-31
MCBLX,MassMutual Premier Core Bond Fund Administrative Class,11.11,0.73,Intermediate Core Bond,3,1.39B,231.00,1999-05-02,MassMutual,10.64,0.00,87.88,0.00,0.27,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,4,8.24,0.58,2.41,8.24,5.53,4.71,3.96,NULL,0,0,True,False,2021-01-31
MMCBX,MassMutual Premier Core Bond Fund Class A,11.04,0.98,Intermediate Core Bond,3,1.39B,231.00,1998-01-01,MassMutual,10.64,0.00,87.88,0.00,0.27,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,8.01,0.57,2.42,8.01,5.28,4.44,3.72,NULL,0,0,True,False,2021-01-31
MCBDX,MassMutual Premier Core Bond Fund Class R5,11.27,0.53,Intermediate Core Bond,4,1.39B,231.00,1994-09-29,MassMutual,10.64,0.00,87.88,0.00,0.27,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,5,8.41,0.66,2.47,8.41,5.74,4.91,4.15,NULL,0,0,True,False,2021-01-31
MCBYX,MassMutual Premier Core Bond Fund Service Class,11.21,0.63,Intermediate Core Bond,4,1.39B,231.00,1998-01-01,MassMutual,10.64,0.00,87.88,0.00,0.27,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,4,8.35,0.65,2.56,8.35,5.66,4.82,4.07,NULL,0,0,True,False,2021-01-31
DEIGX,MassMutual Premier Disciplined Growth Fund Service Class,13.25,0.75,Large Growth,3,277.61M,50.00,2000-12-18,MassMutual,1.02,98.98,0.00,0.00,0.00,0.00,1.47,14.48,13.81,0.51,3.33,11.31,0.00,17.39,0.41,3.42,33.87,16,4,31.08,3.16,9.47,31.08,18.77,18.16,15.71,NULL,0,0,True,False,2021-01-31
DENVX,MassMutual Premier Disciplined Value Fund Service Class,13.66,0.84,Large Value,3,93.56M,57.00,2000-12-18,MassMutual,1.09,98.91,0.00,0.00,0.00,0.00,1.39,8.81,22.18,0.94,11.62,17.55,0.28,3.41,3.66,13.44,16.72,13,7,-1.68,3.13,14.39,-1.68,2.56,7.38,9.13,NULL,0,0,True,False,2021-01-31
MDBLX,MassMutual Premier Diversified Bond Fund Administrative Class,10.30,0.85,Intermediate Core-Plus Bond,3,225.07M,186.00,1999-05-02,MassMutual,9.50,0.02,89.12,0.00,0.42,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,4,8.26,1.06,3.61,8.26,5.67,5.08,4.39,NULL,0,0,True,False,2021-01-31
MDVAX,MassMutual Premier Diversified Bond Fund Class A,10.32,1.10,Intermediate Core-Plus Bond,3,225.07M,186.00,1999-05-02,MassMutual,9.50,0.02,89.12,0.00,0.42,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,4,8.07,1.07,3.53,8.07,5.42,4.83,4.13,NULL,0,0,True,False,2021-01-31
MDBSX,MassMutual Premier Diversified Bond Fund Class R5,10.15,0.65,Intermediate Core-Plus Bond,4,225.07M,186.00,1999-05-02,MassMutual,9.50,0.02,89.12,0.00,0.42,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,4,8.46,1.06,3.64,8.46,5.88,5.28,4.56,NULL,0,0,True,False,2021-01-31
MDBYX,MassMutual Premier Diversified Bond Fund Service Class,10.31,0.75,Intermediate Core-Plus Bond,3,225.07M,186.00,1999-05-02,MassMutual,9.50,0.02,89.12,0.00,0.42,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,4,8.45,1.06,3.69,8.45,5.77,5.19,4.48,NULL,0,0,True,False,2021-01-31
DLHYX,MassMutual Premier High Yield Fund Service Class,8.87,0.74,High Yield Bond,4,617.53M,79.00,2000-09-04,MassMutual,3.09,0.32,94.35,0.00,0.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,3,4.66,2.47,7.20,4.66,4.79,7.27,7.02,NULL,0,0,True,False,2021-01-31
MIELX,MassMutual Premier International Equity Fund Administrative Class,9.31,1.19,Foreign Large Blend,4,181.72M,106.00,1999-05-02,MassMutual,2.01,97.99,0.00,0.00,0.00,0.00,3.97,6.60,13.43,0.66,21.98,18.47,4.70,4.32,1.97,15.73,8.17,13,8,13.66,4.87,12.87,13.66,5.24,7.48,6.71,NULL,0,0,True,False,2021-01-31
MMIAX,MassMutual Premier International Equity Fund Class A,8.84,1.44,Foreign Large Blend,4,181.72M,106.00,1998-01-01,MassMutual,2.01,97.99,0.00,0.00,0.00,0.00,3.97,6.60,13.43,0.66,21.98,18.47,4.70,4.32,1.97,15.73,8.17,14,8,13.33,4.78,12.70,13.33,4.95,7.21,6.44,NULL,0,0,True,False,2021-01-31
MIEDX,MassMutual Premier International Equity Fund Class R5,9.41,0.99,Foreign Large Blend,4,181.72M,106.00,1995-01-30,MassMutual,2.01,97.99,0.00,0.00,0.00,0.00,3.97,6.60,13.43,0.66,21.98,18.47,4.70,4.32,1.97,15.73,8.17,17,8,13.84,4.86,12.88,13.84,5.47,7.69,6.92,NULL,0,0,True,False,2021-01-31
MYIEX,MassMutual Premier International Equity Fund Service Class,9.39,1.09,Foreign Large Blend,4,181.72M,106.00,1998-01-01,MassMutual,2.01,97.99,0.00,0.00,0.00,0.00,3.97,6.60,13.43,0.66,21.98,18.47,4.70,4.32,1.97,15.73,8.17,14,8,13.79,4.87,12.92,13.79,5.35,7.59,6.84,NULL,0,0,True,False,2021-01-31
MSTLX,MassMutual Premier Short-Duration Bond Fund Administrative Class,9.85,0.73,Short-Term Bond,3,429.96M,37.00,1999-05-02,MassMutual,8.97,0.00,79.64,0.00,0.39,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,1,2.10,0.69,1.90,2.10,2.60,2.56,2.18,NULL,0,0,True,False,2021-01-31
MSHAX,MassMutual Premier Short-Duration Bond Fund Class A,9.79,0.98,Short-Term Bond,3,429.96M,37.00,1998-01-01,MassMutual,8.97,0.00,79.64,0.00,0.39,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,1,1.85,0.73,1.85,1.85,2.33,2.30,1.92,NULL,0,0,True,False,2021-01-31
MSTDX,MassMutual Premier Short-Duration Bond Fund Class R5,9.96,0.53,Short-Term Bond,3,429.96M,37.00,1994-09-29,MassMutual,8.97,0.00,79.64,0.00,0.39,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,1,2.28,0.69,1.98,2.28,2.81,2.78,2.36,NULL,0,0,True,False,2021-01-31
MSBYX,MassMutual Premier Short-Duration Bond Fund Service Class,9.90,0.63,Short-Term Bond,3,429.96M,37.00,1998-01-01,MassMutual,8.97,0.00,79.64,0.00,0.39,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,1,2.12,0.61,1.91,2.12,2.67,2.65,2.26,NULL,0,0,True,False,2021-01-31
DLBMX,MassMutual Premier Small Cap Opportunities Fund Class A,16.22,1.25,Small Blend,5,278.92M,47.00,1998-07-16,MassMutual,1.02,98.98,0.00,0.00,0.00,0.00,3.87,11.03,14.74,5.89,4.85,17.43,2.50,0.00,4.09,21.36,14.26,15,7,20.00,7.84,27.60,20.00,10.29,12.42,11.75,NULL,0,0,True,False,2021-01-31
MMFVX,MassMutual Select Equity Opportunities Fund Administrative Class,16.71,1.04,Large Blend,3,780.74M,41.00,2000-04-27,MassMutual,1.07,98.32,0.00,0.00,0.61,0.00,6.64,11.90,17.72,3.11,17.46,18.20,2.11,1.49,1.83,12.56,6.98,15,5,9.05,3.31,12.27,9.05,11.45,14.64,12.84,NULL,0,0,True,False,2021-01-31
MFVAX,MassMutual Select Equity Opportunities Fund Class A,15.71,1.29,Large Blend,3,780.74M,41.00,2000-04-30,MassMutual,1.07,98.32,0.00,0.00,0.61,0.00,6.64,11.90,17.72,3.11,17.46,18.20,2.11,1.49,1.83,12.56,6.98,15,5,8.82,3.31,12.23,8.82,11.19,14.35,12.56,NULL,0,0,True,False,2021-01-31
MFVSX,MassMutual Select Equity Opportunities Fund Class R5,17.45,0.84,Large Blend,3,780.74M,41.00,2000-04-27,MassMutual,1.07,98.32,0.00,0.00,0.61,0.00,6.64,11.90,17.72,3.11,17.46,18.20,2.11,1.49,1.83,12.56,6.98,15,5,9.26,3.28,12.29,9.26,11.67,14.86,13.08,NULL,0,0,True,False,2021-01-31
MMFYX,MassMutual Select Equity Opportunities Fund Service Class,17.02,0.94,Large Blend,3,780.74M,41.00,2000-04-27,MassMutual,1.07,98.32,0.00,0.00,0.61,0.00,6.64,11.90,17.72,3.11,17.46,18.20,2.11,1.49,1.83,12.56,6.98,15,5,9.12,3.30,12.29,9.12,11.56,14.74,12.97,NULL,0,0,True,False,2021-01-31
MOTLX,MassMutual Select Fundamental Growth Fund Administrative Class,4.9300,1.12,Mid-Cap Growth,5,72.8M,164.00,2000-04-27,MassMutual,1.39,98.61,0.00,0.00,0.00,0.00,1.33,15.67,8.02,2.23,0.57,21.91,0.00,4.01,0.00,14.54,31.71,17,3,33.38,4.85,18.01,33.38,21.18,18.58,15.51,NULL,0,0,True,False,2021-01-31
MOTAX,MassMutual Select Fundamental Growth Fund Class A,4.2800,1.37,Mid-Cap Growth,4,72.8M,164.00,2000-04-27,MassMutual,1.39,98.61,0.00,0.00,0.00,0.00,1.33,15.67,8.02,2.23,0.57,21.91,0.00,4.01,0.00,14.54,31.71,17,3,33.10,4.72,17.87,33.10,20.83,18.23,15.21,NULL,0,0,True,False,2021-01-31
MOTCX,MassMutual Select Fundamental Growth Fund Class R5,5.59,0.92,Mid-Cap Growth,5,72.8M,164.00,2000-04-27,MassMutual,1.39,98.61,0.00,0.00,0.00,0.00,1.33,15.67,8.02,2.23,0.57,21.91,0.00,4.01,0.00,14.54,31.71,17,3,33.62,4.85,18.13,33.62,21.38,18.79,15.75,NULL,0,0,True,False,2021-01-31
MOTYX,MassMutual Select Fundamental Growth Fund Service Class,5.28,1.02,Mid-Cap Growth,5,72.8M,164.00,2000-04-27,MassMutual,1.39,98.61,0.00,0.00,0.00,0.00,1.33,15.67,8.02,2.23,0.57,21.91,0.00,4.01,0.00,14.54,31.71,17,3,33.43,4.78,17.96,33.43,21.27,18.66,15.62,NULL,0,0,True,False,2021-01-31
MAGLX,MassMutual Select Growth Opportunities Fund Administrative Class,8.32,1.06,Large Growth,4,560.58M,47.00,2000-04-27,MassMutual,1.36,98.64,0.00,0.00,0.00,0.00,0.00,10.95,11.59,1.53,0.74,11.91,0.00,30.80,0.00,1.38,31.10,15,5,57.56,5.83,17.04,57.56,27.83,20.69,17.61,NULL,0,0,True,False,2021-01-31
MMAAX,MassMutual Select Growth Opportunities Fund Class A,6.78,1.31,Large Growth,4,560.58M,47.00,2000-04-27,MassMutual,1.36,98.64,0.00,0.00,0.00,0.00,0.00,10.95,11.59,1.53,0.74,11.91,0.00,30.80,0.00,1.38,31.10,15,5,56.91,5.65,16.87,56.91,27.47,20.36,17.30,NULL,0,0,True,False,2021-01-31
MGRSX,MassMutual Select Growth Opportunities Fund Class R5,9.78,0.86,Large Growth,4,560.58M,47.00,2000-04-27,MassMutual,1.36,98.64,0.00,0.00,0.00,0.00,0.00,10.95,11.59,1.53,0.74,11.91,0.00,30.80,0.00,1.38,31.10,15,5,57.67,5.71,17.07,57.67,28.07,20.91,17.84,NULL,0,0,True,False,2021-01-31
MAGYX,MassMutual Select Growth Opportunities Fund Service Class,9.14,0.96,Large Growth,4,560.58M,47.00,2000-04-27,MassMutual,1.36,98.64,0.00,0.00,0.00,0.00,0.00,10.95,11.59,1.53,0.74,11.91,0.00,30.80,0.00,1.38,31.10,15,5,57.48,5.76,17.02,57.48,27.95,20.80,17.73,NULL,0,0,True,False,2021-01-31
MMELX,MassMutual Select Mid Cap Growth Fund Administrative Class,25.29,1.01,Mid-Cap Growth,3,9.83B,37.00,2000-05-30,MassMutual,2.35,97.19,0.00,0.35,0.11,0.00,2.54,16.90,6.43,1.10,3.20,23.51,0.99,4.79,0.00,13.52,27.02,15,5,25.82,4.65,17.14,25.82,17.03,16.09,14.32,NULL,0,0,True,False,2021-01-31
MEFAX,MassMutual Select Mid Cap Growth Fund Class A,22.81,1.26,Mid-Cap Growth,3,9.83B,37.00,2000-05-30,MassMutual,2.35,97.19,0.00,0.35,0.11,0.00,2.54,16.90,6.43,1.10,3.20,23.51,0.99,4.79,0.00,13.52,27.02,15,5,25.52,4.65,17.06,25.52,16.72,15.80,14.03,NULL,0,0,True,False,2021-01-31
MGRFX,MassMutual Select Mid Cap Growth Fund Class R5,27.64,0.81,Mid-Cap Growth,4,9.83B,37.00,2000-05-30,MassMutual,2.35,97.19,0.00,0.35,0.11,0.00,2.54,16.90,6.43,1.10,3.20,23.51,0.99,4.79,0.00,13.52,27.02,15,5,26.12,4.67,17.21,26.12,17.25,16.32,14.56,NULL,0,0,True,False,2021-01-31
MEFYX,MassMutual Select Mid Cap Growth Fund Service Class,26.77,0.91,Mid-Cap Growth,3,9.83B,37.00,2000-05-30,MassMutual,2.35,97.19,0.00,0.35,0.11,0.00,2.54,16.90,6.43,1.10,3.20,23.51,0.99,4.79,0.00,13.52,27.02,15,5,25.95,4.66,17.15,25.95,17.13,16.20,14.45,NULL,0,0,True,False,2021-01-31
MSGLX,MassMutual Select Small Cap Growth Equity Fund Administrative Class,16.32,1.17,Small Growth,3,745.32M,79.00,1999-05-02,MassMutual,0.94,98.98,0.00,0.00,0.08,0.00,1.22,11.43,8.58,3.33,4.24,25.87,0.55,2.72,0.21,18.92,22.92,14,7,40.24,8.80,27.92,40.24,21.73,19.31,14.47,NULL,0,0,True,False,2021-01-31
MMGEX,MassMutual Select Small Cap Growth Equity Fund Class A,13.64,1.42,Small Growth,3,745.32M,79.00,1999-05-02,MassMutual,0.94,98.98,0.00,0.00,0.08,0.00,1.22,11.43,8.58,3.33,4.24,25.87,0.55,2.72,0.21,18.92,22.92,14,7,39.98,8.75,27.79,39.98,21.45,19.03,14.19,NULL,0,0,True,False,2021-01-31
MSGSX,MassMutual Select Small Cap Growth Equity Fund Class R5,19.38,0.97,Small Growth,4,745.32M,79.00,1999-05-02,MassMutual,0.94,98.98,0.00,0.00,0.08,0.00,1.22,11.43,8.58,3.33,4.24,25.87,0.55,2.72,0.21,18.92,22.92,14,7,40.46,8.77,27.92,40.46,21.96,19.54,14.73,NULL,0,0,True,False,2021-01-31
MSCYX,MassMutual Select Small Cap Growth Equity Fund Service Class,17.90,1.07,Small Growth,4,745.32M,79.00,1999-05-02,MassMutual,0.94,98.98,0.00,0.00,0.08,0.00,1.22,11.43,8.58,3.33,4.24,25.87,0.55,2.72,0.21,18.92,22.92,14,7,40.37,8.76,27.91,40.37,21.86,19.44,14.60,NULL,0,0,True,False,2021-01-31
MIEYX,MM S&P 500 Index Fund Class Administrative Class,18.03,0.47,Large Blend,4,3.41B,6.00,1998-02-26,MassMutual,0.29,99.71,0.00,0.00,0.00,0.00,2.27,12.50,13.50,2.42,6.97,13.55,2.76,10.77,2.28,8.79,24.19,17,5,17.95,3.79,12.05,17.95,13.67,14.69,13.37,NULL,0,0,True,False,2021-01-31
MIEAX,MM S&P 500 Index Fund Class R4,17.74,0.62,Large Blend,3,3.41B,6.00,1998-02-26,MassMutual,0.29,99.71,0.00,0.00,0.00,0.00,2.27,12.50,13.50,2.42,6.97,13.55,2.76,10.77,2.28,8.79,24.19,17,5,17.81,3.81,12.02,17.81,13.51,14.52,13.18,NULL,0,0,True,False,2021-01-31
MMIEX,MM S&P 500 Index Fund Class Service Class,18.48,0.37,Large Blend,4,3.41B,6.00,1998-02-26,MassMutual,0.29,99.71,0.00,0.00,0.00,0.00,2.27,12.50,13.50,2.42,6.97,13.55,2.76,10.77,2.28,8.79,24.19,17,5,18.07,3.82,12.11,18.07,13.79,14.81,13.46,NULL,0,0,True,False,2021-01-31
MAVFX,Matrix Advisors Value Fund,78.99,0.99,Large Value,3,53.76M,28.00,1996-06-30,Matrix/LMH,0.07,99.93,0.00,0.00,0.00,0.00,0.00,3.42,26.63,0.00,8.43,15.99,0.00,16.16,2.27,4.78,22.32,19,5,11.24,3.31,16.48,11.24,8.40,10.83,8.77,NULL,1000,100,True,False,2021-01-31
MXXVX,Matthew 25 Fund,30.84,1.08,Large Blend,2,336.01M,10.99,1995-10-15,Matthew 25,0.50,85.74,0.00,0.00,13.76,0.00,0.00,12.06,41.30,5.89,0.00,0.00,0.00,10.51,0.00,20.53,9.71,20,5,12.90,2.36,15.09,12.90,8.93,15.38,14.35,NULL,10000,100,True,False,2021-01-31
MATFX,Matthews Asia Innovators Fund Investor Class Shares,28.50,1.19,Pacific/Asia ex-Japan Stk,5,1.72B,80.10,1999-12-26,Matthews Asia Funds,4.67,95.33,0.00,0.00,0.00,0.00,2.34,30.18,8.54,0.00,12.20,7.80,0.00,20.96,2.80,0.00,15.17,14,7,86.72,12.08,29.06,86.72,25.35,22.31,14.87,NULL,2500,100,True,False,2021-01-31
MACSX,Matthews Asian Growth and Income Fund Investor Class,18.39,1.08,Pacific/Asia ex-Japan Stk,3,1.5B,21.89,1994-09-11,Matthews Asia Funds,3.40,84.44,0.00,3.01,0.00,9.15,0.00,14.20,15.09,6.50,11.46,3.27,4.77,13.01,0.00,9.64,22.06,20,6,16.00,5.99,15.52,16.00,6.59,8.38,5.37,NULL,2500,100,True,False,2021-01-31
MCHFX,Matthews China Fund Investor Class,29.23,1.09,China Region,4,1.51B,68.93,1998-02-18,Matthews Asia Funds,0.79,99.21,0.00,0.00,0.00,0.00,3.20,25.15,20.88,5.66,6.14,8.00,0.80,15.24,0.00,4.70,10.24,15,7,43.05,5.40,12.69,43.05,14.79,17.98,8.05,NULL,2500,100,True,False,2021-01-31
MJFOX,Matthews Japan Fund Investor Class,24.76,0.93,Japan Stock,4,1.65B,25.42,1998-12-30,Matthews Asia Funds,7.12,92.88,0.00,0.00,0.00,0.00,5.07,7.55,11.05,0.00,2.57,24.03,0.00,9.11,0.00,15.44,25.18,13,9,29.82,4.23,15.87,29.82,9.32,11.80,10.66,NULL,2500,100,True,False,2021-01-31
MAKOX,Matthews Korea Fund Investor Class,6.29,1.15,Miscellaneous Region,3,154.07M,36.63,1995-01-02,Matthews Asia Funds,3.48,96.52,0.00,0.00,0.00,0.00,5.80,14.94,5.44,0.00,13.79,7.90,0.00,14.85,0.00,0.00,37.29,17,8,40.77,13.97,29.53,40.77,4.36,8.88,8.38,NULL,2500,100,True,False,2021-01-31
MAPTX,Matthews Pacific Tiger Fund Investor Class,36.33,1.05,Pacific/Asia ex-Japan Stk,4,8.76B,17.08,1994-09-11,Matthews Asia Funds,1.48,98.52,0.00,0.00,0.00,0.00,2.08,15.12,14.57,5.96,14.96,3.96,3.48,13.22,0.00,5.48,21.16,17,9,28.83,9.48,19.32,28.83,8.23,12.12,8.06,NULL,2500,100,True,False,2021-01-31
FLRUX,Meeder Conservative Allocation Fund Retail Class,23.78,1.60,Allocation--15% to 30% Equity,2,141.8M,136.00,1995-06-20,Meeder Funds,11.39,27.27,58.66,0.04,0.08,0.95,3.36,12.16,11.04,3.25,4.58,17.21,1.93,10.21,1.41,9.87,24.97,20,5,6.28,2.10,5.23,6.28,4.50,8.04,6.18,NULL,2500,100,True,False,2021-01-31
FLDGX,Meeder Dynamic Allocation Fund Retail Class,13.38,1.47,Allocation--85%+ Equity,4,201.78M,265.00,2000-02-28,Meeder Funds,17.92,78.33,3.33,0.02,0.01,0.02,4.05,12.13,11.32,3.18,5.29,17.17,2.03,9.63,1.53,9.35,24.32,14,6,15.37,4.37,12.17,15.37,9.33,10.79,9.97,NULL,2500,100,True,False,2021-01-31
MVALX,Meridian Contrarian Fund Legacy Class,42.40,1.12,Mid-Cap Blend,4,629.96M,76.00,1994-02-09,Meridian,4.05,95.95,0.00,0.00,0.00,0.00,4.75,9.86,14.35,9.43,6.64,13.61,5.02,0.00,3.53,14.27,18.54,21,5,23.79,8.55,28.33,23.79,12.36,15.60,12.58,NULL,1000,50,True,False,2021-01-31
MWATX,Metropolitan West AlphaTrak 500 Fund,12.40,0.92,Large Blend,5,35.13M,89.00,1998-06-28,Metropolitan West Funds,33.85,9.68,56.07,0.00,0.00,0.24,2.27,12.50,13.50,2.42,6.97,13.55,2.76,10.77,2.28,8.79,24.19,16,6,18.47,3.62,12.37,18.47,14.11,16.69,14.91,NULL,5000,0,True,False,2021-01-31
MWLIX,Metropolitan West Low Duration Bond Fund Class I,8.92,0.42,Short-Term Bond,4,2.28B,233.00,2000-03-30,Metropolitan West Funds,12.55,0.00,85.99,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,2,3.54,0.27,0.71,3.54,3.12,2.43,2.51,NULL,3000000,50000,True,False,2021-01-31
MWLDX,Metropolitan West Low Duration Bond Fund Class M,8.92,0.62,Short-Term Bond,3,2.28B,233.00,1997-03-30,Metropolitan West Funds,12.55,0.00,85.99,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,2,3.32,0.37,0.65,3.32,2.91,2.22,2.31,NULL,5000,0,True,False,2021-01-31
MWTIX,Metropolitan West Total Return Bond Fund Class I,11.11,0.46,Intermediate Core-Plus Bond,4,90.58B,405.00,2000-03-30,Metropolitan West Funds,4.80,0.00,94.09,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,2,9.11,0.28,1.20,9.11,6.04,4.79,4.74,NULL,3000000,50000,True,False,2021-01-31
MWTRX,Metropolitan West Total Return Bond Fund Class M,11.12,0.68,Intermediate Core-Plus Bond,4,90.58B,405.00,1997-03-30,Metropolitan West Funds,4.80,0.00,94.09,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,4,8.79,0.27,1.15,8.79,5.80,4.56,4.49,NULL,5000,0,True,False,2021-01-31
MIEIX,MFS Institutional International Equity Fund,29.94,0.70,Foreign Large Blend,5,12.02B,13.00,1996-01-30,MFS,1.03,98.97,0.00,0.00,0.00,0.00,8.20,6.75,13.94,0.00,16.89,18.94,1.00,2.74,1.58,18.25,11.70,17,7,11.10,5.14,13.97,11.10,8.42,10.35,7.50,NULL,0,0,True,False,2021-01-31
MBABX,MFS Alabama Municipal Bond Fund Class B,10.60,1.65,Muni Single State Long,2,92.39M,30.00,1993-09-06,MFS,5.29,0.00,94.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,3.27,0.67,2.04,3.27,3.23,2.56,3.42,NULL,250,0,True,False,2021-01-31
MFARX,MFS Arkansas Municipal Bond Fund Class A,10.14,0.77,Muni Single State Long,3,167.38M,20.00,1992-02-02,MFS,0.69,0.00,99.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,4,4.24,0.60,1.91,4.24,3.87,3.13,3.81,NULL,1000,0,True,False,2021-01-31
